Ticker,0
A,0.0037655053572168053
AAPL,0.0034529802714070358
ABBV,0.00017888499897399104
ABT,0.003928275385132783
ACGL,0.0026535934959259207
ACN,0.0015336169868525968
ADBE,0.003195773190881609
ADI,0.0023885788706988604
ADM,0.0019075973817195928
ADP,0.002632666082446447
ADSK,0.003951346327773825
AEE,0.0019687523254576507
AEP,0.0030532732857915454
AES,0.0009420732904186313
AFL,0.00017756860831460042
AIG,0.0029125148321221205
AIZ,6.043155066195915e-05
AJG,0.0019249317567390672
AKAM,0.0033716498573868495
ALB,0.0018980893232566076
ALGN,0.0005247105678037026
ALL,0.0002503800216542587
ALLE,3.125092787037529e-05
AMAT,0.0023826376454999867
AMCR,0.0014342642162217852
AMD,0.002597256820440832
AME,0.004012315432367016
AMGN,0.0010181891637738752
AMP,0.0022019052038353233
AMT,0.0011121562465307908
AMZN,0.001788790631520141
ANET,0.0022610616626413203
AON,0.003033557858459962
AOS,0.0034728781111600313
APA,0.0019176008436027484
APD,0.0035671167201385247
APH,0.002898229976353636
APO,0.001495413389539993
APTV,0.000273218177997325
ARE,6.049949267485485e-05
ATO,0.0010215289849737387
AVB,0.0012613010560199908
AVGO,0.00010842713743684074
AVY,0.002265453285803076
AWK,0.0019160640972749779
AXON,0.0014984798883161113
AXP,0.003000559878798833
AZO,0.0016561336027757104
BA,0.0031627777783329878
BAC,0.0034425267307411377
BALL,0.00023780137831179963
BAX,0.0031458313011538215
BBY,2.039340673311648e-05
BDX,0.0006201199213517828
BEN,0.0004608027189631404
BF-B,0.0001802018096190576
BG,0.003000506783807642
BIIB,0.0019235631415473373
BK,0.0009054516895243862
BKNG,0.00015208728098809477
BKR,0.00041881265820691634
BLDR,0.003709730054356893
BLK,0.002330066345618817
BMY,0.0017120129051807673
BR,0.0038584301466259158
BRK-B,0.003903619070919092
BRO,0.0002884727363371763
BSX,0.0007642587529202061
BX,0.0037828975511573324
BXP,0.00016970180222039452
C,0.0028330942875211605
CAG,0.0004083540416317873
CAH,0.0008499160267227431
CAT,0.0017947390586902992
CB,0.0024546604869910777
CBOE,0.0012175549055864722
CBRE,0.0018153333846915374
CCI,0.00012743081135110335
CCL,0.0018295311897700772
CDNS,0.0030320577989397853
CDW,0.0035844021985395086
CF,0.002702325597485927
CFG,0.0015699530478844393
CHD,0.0008693580576927878
CHRW,0.0014968049817235473
CHTR,0.004067165009124337
CI,0.00047094606870216107
CINF,0.001970795239630305
CL,0.0008510950765663878
CLX,0.0032342432347805617
CMCSA,0.0017908303216344682
CME,0.0030701950163188594
CMG,0.0027746443961774022
CMI,0.0017058233139863109
CMS,0.0007935013083483146
CNC,0.0005070898269833739
CNP,0.0019005358412881419
COF,0.003473407032861248
COO,0.0012783591407753694
COP,0.00011731698030669664
COR,0.0024701871693166024
COST,0.003131251473055116
CPAY,0.0028937232589520555
CPB,0.0031318079978579945
CPRT,0.0035127546938670297
CPT,0.0028227649904346798
CRL,0.0028618300034779108
CRM,0.002409973689920117
CRWD,0.0033082051049144793
CSCO,0.0018707601001462656
CSGP,0.0035867503416207825
CSX,0.002854095338495809
CTAS,0.003231130831675297
CTRA,0.0037049539187128076
CTSH,0.0003415410355843495
CTVA,0.0005590908365611237
CVS,0.0015774400269854877
CVX,0.0037936017639408986
CZR,0.0010817165605921922
D,0.0009081591504466303
DAL,0.0031730908017182547
DAY,0.0010707547099902733
DD,0.000936840416628347
DDOG,0.002305727601384602
DE,0.002326643681981192
DECK,0.003951469879846347
DELL,5.2828415431163966e-05
DG,0.0008114743785433562
DGX,0.0022559478391099125
DHI,0.003705230400674858
DHR,0.0040420268745377875
DIS,0.003950567081311168
DLR,9.911773843321614e-05
DLTR,0.0014576466212710157
DOC,0.0026153535249243184
DOV,0.0026298232067287963
DOW,0.0027275264812182706
DPZ,0.0014750318393762076
DRI,0.0016795263313696327
DTE,0.0011299504487385346
DUK,0.0006627992516688331
DVA,0.0006068297163847226
DVN,1.3252779842426439e-05
DXCM,0.002989631428895257
EA,0.00032350281413343204
EBAY,0.0036845702371739513
ECL,0.0016912769219953555
ED,0.0004963539391832109
EFX,0.0022174384422146568
EG,0.0035675801466071516
EIX,0.003528813421384091
EL,0.0010948408124232109
ELV,0.003060486839556934
EMN,0.002507783840259085
EMR,0.0025334355277457205
ENPH,0.000969994224738663
EOG,0.0003350016170337068
EPAM,0.0007514539842160557
EQIX,0.0028187508088277687
EQR,0.0008846719924829573
EQT,0.0013323317369169066
ERIE,0.00391551820063262
ES,0.0008511501360421921
ESS,0.0001134900022459147
ETN,0.003016807460994495
ETR,0.0023736326954535026
EVRG,0.003432923770980819
EW,0.00010446943458773313
EXC,0.003939824593772896
EXPD,0.00275223881043712
EXPE,0.00333980743071513
EXR,0.002611651728708776
F,0.0028086891728239236
FANG,0.0032197995332295427
FAST,0.003584266709716747
FCX,0.0040852576985609635
FDS,0.002868592112643304
FDX,0.0033064267035549984
FE,0.002246294917369866
FFIV,0.0005859278072790459
FI,0.0013494741348327602
FICO,0.0001997443762259864
FIS,0.001605541608047506
FITB,0.0020534733082732807
FOX,0.001639698833547831
FOXA,0.0027646646876612994
FRT,0.00045595651198896244
FSLR,0.003958997244086994
FTNT,0.00332884010720497
FTV,0.0038374835268823095
GD,0.0010395634299170647
GDDY,0.0030312488072599484
GE,0.0016978970771246063
GEN,0.0016023413840513953
GILD,0.0022779337639525325
GIS,0.0012680262705987912
GL,0.0008923713305194786
GLW,0.002672577580428503
GM,0.000784137710926755
GNRC,0.0001988465896497384
GOOG,0.0016975465736613134
GOOGL,0.00011735940980673241
GPC,0.0035560647538330622
GPN,0.000579754687171758
GRMN,0.002202018703210861
GS,0.0027204880012343894
GWW,0.0031259810332495853
HAL,0.0003822339296870486
HAS,0.0011693491602417713
HBAN,0.0004479763622034149
HCA,0.0025694644519970336
HD,0.0030721018122295
HIG,0.002488040490918851
HII,0.0004982539950478562
HLT,0.0034580057617028697
HOLX,0.0010690992879988821
HON,0.004034306082231191
HPE,0.0020473195609775324
HPQ,0.000710150479193714
HRL,0.003688933736557724
HSIC,0.0011950481313647637
HST,0.002667961368814527
HSY,0.003739134049963454
HUBB,0.0012112732374397325
HUM,0.0013259908003758027
HWM,0.0007350578677855145
IBM,0.003086162142000913
ICE,0.003644533121210597
IDXX,0.0035074525843333195
IEX,0.0019332035047249965
IFF,0.0013637735650427695
INCY,0.0011982211077367674
INTC,0.0006510478221394911
INTU,0.0039118004103258835
INVH,0.0015845478974732471
IP,0.0007540172664404259
IPG,0.002786912446717195
IQV,0.003086869737312426
IR,0.0036286780133209483
IRM,0.00409059904571574
ISRG,0.004094982306576878
IT,0.002715167955246978
ITW,0.0034251084314869296
IVZ,0.00024548357711123717
J,0.003645855142603315
JBHT,0.0019714845470039585
JBL,0.0007647123180719848
JCI,0.002829645119450495
JKHY,0.0031901598918312062
JNJ,0.0021633133650105943
JPM,0.0018443887750722464
K,0.004071396463406118
KDP,0.0029472036521235394
KEY,0.0030575118075041683
KEYS,0.0008562623234882415
KHC,0.0017600046097167759
KIM,0.0019237379402063219
KKR,6.057190116948987e-05
KLAC,0.0017092588537749494
KMB,0.003676525954876377
KMI,0.003193485815598042
KMX,0.0027550406664549935
KO,0.0031249866637740598
KR,0.00402147798901344
L,0.0009127930921505814
LDOS,0.0011980534079107956
LEN,0.0030297216481011734
LH,0.0036532776289769087
LHX,0.0014423280899091423
LII,0.0035597147681136125
LIN,0.0024063876094937873
LKQ,0.003767729051368177
LLY,0.0031562045494682427
LMT,0.0004953498381800835
LNT,0.0012216395140017269
LOW,0.00023892136832278296
LRCX,0.0007216622641030467
LULU,0.003735866501487195
LUV,0.0023231019940305585
LVS,0.00044568518655725237
LW,0.0004066469618566531
LYB,0.002729762695328929
LYV,0.0011648417995502702
MA,0.0018778446547203784
MAA,0.0036682844438307174
MAR,0.0005253611508609632
MAS,0.0033370740817810006
MCD,0.0003987593504931778
MCHP,5.806945107802423e-05
MCK,0.002184207027143567
MCO,0.001724724276665602
MDLZ,0.0016498920583871775
MDT,0.0017896957713348066
MET,0.001201804608224581
META,0.0019754201430731673
MGM,0.0018775207829289323
MHK,0.00014421477664953923
MKC,0.0011735136640294054
MKTX,0.003260268369371386
MLM,0.0020063803932939242
MMC,0.00391838003766751
MMM,0.0003341313832242223
MNST,0.003794638430606275
MO,0.0033575255516876037
MOH,0.003297914965861703
MOS,0.001087189626634663
MPC,0.0001408931971891639
MPWR,0.0019023730083570529
MRK,0.004081395859197125
MRNA,0.0017605033828389058
MS,0.0038871339586475976
MSCI,0.004003368745554199
MSFT,0.0028799488122258003
MSI,0.0021359089044987096
MTB,0.0024973918392958146
MTCH,0.0008585465843398952
MTD,0.003716511512962866
MU,0.0026244049593019763
NCLH,0.0036747763894438823
NDAQ,0.002624620333080902
NDSN,0.0018477019617382663
NEE,0.0010934307387366693
NEM,0.0012759524014828473
NFLX,0.000672057161857499
NI,0.0004104318441098185
NKE,0.003701352292909336
NOC,0.0002630919116425733
NOW,0.0033715312245062683
NRG,0.003752868772976179
NSC,0.0012526216567873105
NTAP,0.002741777475590867
NTRS,0.003561166439596777
NUE,0.0037591454745867117
NVDA,0.004104025342042015
NVR,0.0032657171923515358
NWS,0.0013469927435746153
NWSA,0.0002766155977401515
NXPI,0.004026598461573698
O,0.0027225507942051615
ODFL,0.0037257258282127385
OKE,0.0031075940990149724
OMC,0.00021443199582194878
ON,0.001477035607408127
ORCL,0.0031087188431702397
ORLY,0.004084275995675486
OXY,0.0008885805364746814
PANW,0.0013757916305178234
PARA,0.003925072017699253
PAYC,0.002327517263981649
PAYX,0.0002899815618227542
PCAR,0.001509340692817496
PCG,0.003626250226321556
PEG,0.0009895163948327884
PEP,0.001266865315165415
PFE,0.0019880671268039537
PFG,0.001287594760614439
PG,0.0030310935698538324
PGR,0.00013438046663828785
PH,0.0024476671636149616
PHM,0.0008150944792626795
PKG,0.002699654033070649
PLD,0.0032288814764893474
PM,0.0009002564346301336
PNC,0.0028739778608975466
PNR,0.0009629088073823933
PNW,0.003876734318682762
PODD,0.00369310596073605
POOL,0.0024029367388117206
PPG,0.0019223808898458758
PPL,0.0004679537945550529
PRU,0.00016094351049159456
PSA,0.0006827608266247755
PSX,0.0014411976351435948
PTC,0.003887387334709954
PWR,0.0036628566861309575
PYPL,0.003217028913284967
QCOM,0.0030409318686254712
RCL,5.983510508955933e-05
REG,0.000537001863780564
REGN,0.0008465155551770508
RF,0.002090027415462087
RJF,0.0006426979448995324
RL,0.0009292339486109345
RMD,0.0013206289174027348
ROK,8.407005924504566e-06
ROL,0.0007720889454956425
ROP,0.002911445299975488
ROST,0.00022980262182993147
RSG,0.0032635099767485175
RTX,0.0009647942405427241
RVTY,0.00015518961848075597
SBAC,0.0018216516023269944
SBUX,0.004052496789939413
SCHW,0.0020958567028545455
SHW,0.0032372279797402963
SJM,0.0033382192942478764
SLB,0.0006067701781398508
SMCI,0.0035401218182457123
SNA,0.0013442230210332846
SNPS,0.001474092476828165
SO,0.0015070811853075735
SPG,0.0014816607668827859
SPGI,0.0017124527042551372
SRE,0.0006717511126456264
STE,0.0032280940039305993
STLD,0.0007510091126899259
STT,0.001662266732169778
STX,0.0018482826242883833
STZ,0.0011397061453590474
SW,0.0007877543300700872
SWK,0.0011167020384881985
SWKS,0.0017455835207736783
SYF,0.003304017177572659
SYK,0.003794379786403189
SYY,0.0009388787823630823
T,0.0015890516985671399
TAP,0.0028719638608408217
TDG,0.00022454982214910546
TDY,0.0025259675008901493
TECH,0.00025523703232707966
TEL,0.00012932371522614988
TER,0.00270301705987007
TFC,0.003011531211971849
TGT,0.0006827389286286046
TJX,0.003710353348930982
TKO,0.0034503612386360856
TMO,0.0018436897278050882
TMUS,0.003059238880459894
TPL,0.0002454035929340742
TPR,0.0010336617291642355
TRGP,0.0032211382452826008
TRMB,0.0005127190713766027
TROW,0.0025714373255821027
TRV,0.002821319072596766
TSCO,0.0016818931681996992
TSLA,0.002235168108602724
TSN,0.0009028387430645169
TT,0.0008626317148974056
TTD,0.0002018281370970343
TTWO,0.0030684440640874867
TXN,0.00077938522449625
TXT,0.0034790596871700783
TYL,0.0013825349350085718
UAL,0.0007912042189979225
UBER,0.0009505071360758467
UDR,0.0026026552228986147
UHS,0.0036422404192357504
ULTA,0.004054437722886331
UNH,0.002197434018474835
UNP,0.002802086417874278
UPS,0.003726458351992471
URI,0.0012501517882242922
USB,0.00021720377479250805
V,0.002794477901267491
VICI,0.0028119124593877134
VLO,0.0032429135397678602
VMC,0.00203890045036963
VRSK,0.002781733786917568
VRSN,0.0021033093123746633
VRTX,0.0018730961793455578
VST,0.0013932283252058495
VTR,0.0034246127887789008
VTRS,0.0003899924758610379
VZ,0.0008922987426596455
WAB,0.0022314023667275077
WAT,0.00093730732136418
WBA,0.0010956525911370901
WBD,0.001429662786189769
WDAY,0.0007974411339850206
WDC,5.8843496868203014e-05
WEC,0.0023580853618032954
WELL,0.0001158495958632756
WFC,0.002685003348680215
WM,0.0020937697571846163
WMB,0.004108699118714934
WMT,0.0015877227742592311
WRB,0.002087000242106959
WSM,0.0027220103632172154
WST,0.0028865286891738605
WTW,0.003585002689257773
WY,0.0010578002226750767
WYNN,0.002611858531425144
XEL,0.003246763039099382
XOM,0.0009507888582898873
XYL,4.4125450500520245e-05
XYZ,0.0023231473860803784
YUM,0.003687099627702071
ZBH,0.0022671223626763246
ZBRA,0.0030978908648144703
ZTS,0.0008760026073929083
